algorithm_id,instance_name,instance_type,runs,successful_runs,feasible_runs,feasible_rate,suite_names,depot_count,customer_count,salesman_count,return_to_depot,best_objective,mean_objective,median_objective,min_gap_to_best_observed,mean_gap_to_best_observed,median_gap_to_best_observed,min_time_ratio_to_fastest,mean_time_ratio_to_fastest,median_time_ratio_to_fastest,min_time_gap_to_fastest,mean_time_gap_to_fastest,median_time_gap_to_fastest,total_wall_time_s,mean_wall_time_ms,median_wall_time_ms,p90_wall_time_ms,median_wall_time_per_customer_us
cheapest_insertion,g03h_i10_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,11913.384192098325,11913.384192098325,11913.384192098325,0.6461592133861774,0.6461592133861774,0.6461592133861774,5.372916666666667,5.372916666666667,5.372916666666667,4.372916666666667,4.372916666666667,4.372916666666667,0.002579,2.579,2.579,2.579,5.158
cheapest_insertion_2opt,g03h_i10_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,11733.054714879008,11733.054714879008,11733.054714879008,0.621241773842292,0.621241773842292,0.621241773842292,6.160416666666666,6.160416666666666,6.160416666666666,5.160416666666666,5.160416666666666,5.160416666666666,0.002957,2.957,2.957,2.957,5.914
cheapest_insertion_tabu,g03h_i10_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,11519.446912273346,11519.446912273346,11519.446912273346,0.5917260252824738,0.5917260252824738,0.5917260252824738,6.85,6.85,6.85,5.85,5.85,5.85,0.0032879999999999997,3.288,3.288,3.288,6.576
cheapest_insertion_vnd,g03h_i10_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,10483.534165271756,10483.534165271756,10483.534165271756,0.4485864030522183,0.4485864030522183,0.4485864030522183,15579.260416666666,15579.260416666666,15579.260416666666,15578.260416666666,15578.260416666666,15578.260416666666,7.478045,7478.045,7478.045,7478.045,14956.09
nearest_neighbour,g03h_i10_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,12028.037409540517,12028.037409540517,12028.037409540517,0.6620016849453516,0.6620016849453516,0.6620016849453516,1.0,1.0,1.0,0.0,0.0,0.0,0.00047999999999999996,0.48,0.48,0.48,0.96
nearest_neighbour_2opt,g03h_i10_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,11747.949578624164,11747.949578624164,11747.949578624164,0.623299905838277,0.623299905838277,0.623299905838277,1.6166666666666667,1.6166666666666667,1.6166666666666667,0.6166666666666667,0.6166666666666667,0.6166666666666667,0.000776,0.776,0.776,0.776,1.552
nearest_neighbour_2opt_v2,g03h_i10_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,11361.919704152224,11361.919704152224,11361.919704152224,0.5699593416243088,0.5699593416243088,0.5699593416243088,1.8229166666666667,1.8229166666666667,1.8229166666666667,0.8229166666666666,0.8229166666666666,0.8229166666666666,0.000875,0.875,0.875,0.875,1.75
random_insertion,g03h_i10_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,7237.078950335728,7237.078950335728,7237.078950335728,0.0,0.0,0.0,2.120833333333333,2.120833333333333,2.120833333333333,1.1208333333333333,1.1208333333333333,1.1208333333333333,0.001018,1.018,1.018,1.018,2.036
cheapest_insertion,g03h_i11_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,10193.342170723736,10193.342170723736,10193.342170723736,0.3957634460494807,0.3957634460494807,0.3957634460494807,4.3920335429769395,4.3920335429769395,4.3920335429769395,3.392033542976939,3.392033542976939,3.392033542976939,0.002095,2.095,2.095,2.095,4.19
cheapest_insertion_2opt,g03h_i11_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,10030.268141898738,10030.268141898738,10030.268141898738,0.37343389361988827,0.37343389361988827,0.37343389361988827,5.031446540880503,5.031446540880503,5.031446540880503,4.031446540880503,4.031446540880503,4.031446540880503,0.0024,2.4,2.4,2.4,4.8
cheapest_insertion_tabu,g03h_i11_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,9887.552521773821,9887.552521773821,9887.552521773821,0.35389199632905116,0.35389199632905116,0.35389199632905116,5.59538784067086,5.59538784067086,5.59538784067086,4.59538784067086,4.59538784067086,4.59538784067086,0.002669,2.669,2.669,2.669,5.338
cheapest_insertion_vnd,g03h_i11_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,9391.308611966355,9391.308611966355,9391.308611966355,0.28594184827817304,0.28594184827817304,0.28594184827817304,16159.360587002097,16159.360587002097,16159.360587002097,16158.360587002097,16158.360587002097,16158.360587002097,7.7080150000000005,7708.015,7708.015,7708.015,15416.03
nearest_neighbour,g03h_i11_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,10543.158976292129,10543.158976292129,10543.158976292129,0.44366348725760335,0.44366348725760335,0.44366348725760335,1.0,1.0,1.0,0.0,0.0,0.0,0.000477,0.477,0.477,0.477,0.954
nearest_neighbour_2opt,g03h_i11_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,10351.59848778219,10351.59848778219,10351.59848778219,0.41743331435734743,0.41743331435734743,0.41743331435734743,1.6729559748427674,1.6729559748427674,1.6729559748427674,0.6729559748427673,0.6729559748427673,0.6729559748427673,0.000798,0.798,0.798,0.798,1.596
nearest_neighbour_2opt_v2,g03h_i11_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,9851.53752122313,9851.53752122313,9851.53752122313,0.3489605008061713,0.3489605008061713,0.3489605008061713,1.8343815513626835,1.8343815513626835,1.8343815513626835,0.8343815513626834,0.8343815513626834,0.8343815513626834,0.000875,0.875,0.875,0.875,1.75
random_insertion,g03h_i11_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,7303.058551629654,7303.058551629654,7303.058551629654,0.0,0.0,0.0,1.8825995807127882,1.8825995807127882,1.8825995807127882,0.8825995807127882,0.8825995807127882,0.8825995807127882,0.000898,0.898,0.898,0.898,1.796
cheapest_insertion,g03h_i12_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,10942.59055816648,10942.59055816648,10942.59055816648,0.5818222180921441,0.5818222180921441,0.5818222180921441,5.429769392033543,5.429769392033543,5.429769392033543,4.429769392033543,4.429769392033543,4.429769392033543,0.00259,2.59,2.59,2.59,5.18
cheapest_insertion_2opt,g03h_i12_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,10786.35163192795,10786.35163192795,10786.35163192795,0.5592368710903299,0.5592368710903299,0.5592368710903299,6.079664570230608,6.079664570230608,6.079664570230608,5.079664570230608,5.079664570230608,5.079664570230608,0.0029,2.9,2.9,2.9,5.8
cheapest_insertion_tabu,g03h_i12_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,10650.6015949543,10650.6015949543,10650.6015949543,0.5396133255093893,0.5396133255093893,0.5396133255093893,6.7253668763102725,6.7253668763102725,6.7253668763102725,5.7253668763102725,5.7253668763102725,5.7253668763102725,0.0032080000000000003,3.208,3.208,3.208,6.416
cheapest_insertion_vnd,g03h_i12_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,9750.92646375701,9750.92646375701,9750.92646375701,0.4095594681501048,0.4095594681501048,0.4095594681501048,15671.731656184485,15671.731656184485,15671.731656184485,15670.731656184485,15670.731656184485,15670.731656184485,7.475416,7475.416,7475.416,7475.416,14950.832
nearest_neighbour,g03h_i12_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,11063.738734546292,11063.738734546292,11063.738734546292,0.5993349703111254,0.5993349703111254,0.5993349703111254,1.0,1.0,1.0,0.0,0.0,0.0,0.000477,0.477,0.477,0.477,0.954
nearest_neighbour_2opt,g03h_i12_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,10828.205774582235,10828.205774582235,10828.205774582235,0.5652871580326972,0.5652871580326972,0.5652871580326972,1.5618448637316562,1.5618448637316562,1.5618448637316562,0.5618448637316562,0.5618448637316562,0.5618448637316562,0.000745,0.745,0.745,0.745,1.49
nearest_neighbour_2opt_v2,g03h_i12_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,10474.437890294364,10474.437890294364,10474.437890294364,0.5141477229565694,0.5141477229565694,0.5141477229565694,1.7442348008385744,1.7442348008385744,1.7442348008385744,0.7442348008385744,0.7442348008385744,0.7442348008385744,0.000832,0.832,0.832,0.832,1.664
random_insertion,g03h_i12_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,6917.712011508143,6917.712011508143,6917.712011508143,0.0,0.0,0.0,2.2557651991614254,2.2557651991614254,2.2557651991614254,1.2557651991614256,1.2557651991614256,1.2557651991614256,0.0010760000000000001,1.076,1.076,1.076,2.152
cheapest_insertion,g03h_i13_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,15577.984656669156,15577.984656669156,15577.984656669156,0.4327282124018072,0.4327282124018072,0.4327282124018072,5.898706896551724,5.898706896551724,5.898706896551724,4.898706896551724,4.898706896551724,4.898706896551724,0.0027370000000000003,2.737,2.737,2.737,5.474
cheapest_insertion_2opt,g03h_i13_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,15405.505217464877,15405.505217464877,15405.505217464877,0.4168650462700176,0.4168650462700176,0.4168650462700176,5.683189655172414,5.683189655172414,5.683189655172414,4.683189655172414,4.683189655172414,4.683189655172414,0.002637,2.637,2.637,2.637,5.274
cheapest_insertion_tabu,g03h_i13_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,15281.467585528308,15281.467585528308,15281.467585528308,0.4054571383415068,0.4054571383415068,0.4054571383415068,6.267241379310345,6.267241379310345,6.267241379310345,5.267241379310345,5.267241379310345,5.267241379310345,0.002908,2.908,2.908,2.908,5.816
cheapest_insertion_vnd,g03h_i13_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,13785.610589987535,13785.610589987535,13785.610589987535,0.2678811574643942,0.2678811574643942,0.2678811574643942,16657.450431034482,16657.450431034482,16657.450431034482,16656.450431034482,16656.450431034482,16656.450431034482,7.729057,7729.057,7729.057,7729.057,15458.114
nearest_neighbour,g03h_i13_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,16912.592092654275,16912.592092654275,16912.592092654275,0.5554738542906319,0.5554738542906319,0.5554738542906319,1.0,1.0,1.0,0.0,0.0,0.0,0.000464,0.464,0.464,0.464,0.928
nearest_neighbour_2opt,g03h_i13_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,16570.18154987668,16570.18154987668,16570.18154987668,0.523981895884366,0.523981895884366,0.523981895884366,1.6293103448275863,1.6293103448275863,1.6293103448275863,0.6293103448275862,0.6293103448275862,0.6293103448275862,0.000756,0.756,0.756,0.756,1.512
nearest_neighbour_2opt_v2,g03h_i13_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,16073.463684040575,16073.463684040575,16073.463684040575,0.47829808532272616,0.47829808532272616,0.47829808532272616,1.9935344827586208,1.9935344827586208,1.9935344827586208,0.9935344827586207,0.9935344827586207,0.9935344827586207,0.000925,0.925,0.925,0.925,1.85
random_insertion,g03h_i13_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,10872.951702789758,10872.951702789758,10872.951702789758,0.0,0.0,0.0,2.1077586206896552,2.1077586206896552,2.1077586206896552,1.1077586206896552,1.1077586206896552,1.1077586206896552,0.000978,0.978,0.978,0.978,1.956
cheapest_insertion,g03h_i14_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,16171.872893722908,16171.872893722908,16171.872893722908,0.6268629294431534,0.6268629294431534,0.6268629294431534,5.56496062992126,5.56496062992126,5.56496062992126,4.56496062992126,4.56496062992126,4.56496062992126,0.002827,2.827,2.827,2.827,5.654
cheapest_insertion_2opt,g03h_i14_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,15934.0606003962,15934.0606003962,15934.0606003962,0.6029394168901173,0.6029394168901173,0.6029394168901173,6.15748031496063,6.15748031496063,6.15748031496063,5.15748031496063,5.15748031496063,5.15748031496063,0.003128,3.128,3.128,3.128,6.256
cheapest_insertion_tabu,g03h_i14_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,15526.539085655808,15526.539085655808,15526.539085655808,0.5619434450791466,0.5619434450791466,0.5619434450791466,7.446850393700787,7.446850393700787,7.446850393700787,6.446850393700787,6.446850393700787,6.446850393700787,0.003783,3.783,3.783,3.783,7.566
cheapest_insertion_vnd,g03h_i14_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,14381.423742407504,14381.423742407504,14381.423742407504,0.4467467876412602,0.4467467876412602,0.4467467876412602,14680.797244094489,14680.797244094489,14680.797244094489,14679.797244094489,14679.797244094489,14679.797244094489,7.457845,7457.845,7457.845,7457.845,14915.69
nearest_neighbour,g03h_i14_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,17013.767212424133,17013.767212424133,17013.767212424133,0.7115560671276233,0.7115560671276233,0.7115560671276233,1.0,1.0,1.0,0.0,0.0,0.0,0.000508,0.508,0.508,0.508,1.016
nearest_neighbour_2opt,g03h_i14_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,16668.595754865695,16668.595754865695,16668.595754865695,0.676832405106903,0.676832405106903,0.676832405106903,1.8484251968503937,1.8484251968503937,1.8484251968503937,0.8484251968503937,0.8484251968503937,0.8484251968503937,0.000939,0.939,0.939,0.939,1.878
nearest_neighbour_2opt_v2,g03h_i14_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,16284.38084503045,16284.38084503045,16284.38084503045,0.6381810381404385,0.6381810381404385,0.6381810381404385,1.875984251968504,1.875984251968504,1.875984251968504,0.8759842519685039,0.8759842519685039,0.8759842519685039,0.000953,0.953,0.953,0.953,1.906
random_insertion,g03h_i14_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,9940.525781885175,9940.525781885175,9940.525781885175,0.0,0.0,0.0,1.874015748031496,1.874015748031496,1.874015748031496,0.8740157480314961,0.8740157480314961,0.8740157480314961,0.0009519999999999999,0.952,0.952,0.952,1.904
cheapest_insertion,g03h_i15_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,14770.139797583515,14770.139797583515,14770.139797583515,0.45307578597250364,0.45307578597250364,0.45307578597250364,4.3146292585170345,4.3146292585170345,4.3146292585170345,3.314629258517034,3.314629258517034,3.314629258517034,0.002153,2.153,2.153,2.153,4.306
cheapest_insertion_2opt,g03h_i15_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,14594.043998383508,14594.043998383508,14594.043998383508,0.43575160723515205,0.43575160723515205,0.43575160723515205,4.803607214428857,4.803607214428857,4.803607214428857,3.8036072144288577,3.8036072144288577,3.8036072144288577,0.002397,2.397,2.397,2.397,4.794
cheapest_insertion_tabu,g03h_i15_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,14263.277650949027,14263.277650949027,14263.277650949027,0.40321105062171725,0.40321105062171725,0.40321105062171725,5.531062124248497,5.531062124248497,5.531062124248497,4.531062124248497,4.531062124248497,4.531062124248497,0.00276,2.76,2.76,2.76,5.52
cheapest_insertion_vnd,g03h_i15_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,13363.912693986791,13363.912693986791,13363.912693986791,0.314732169607481,0.314732169607481,0.314732169607481,15668.891783567135,15668.891783567135,15668.891783567135,15667.891783567135,15667.891783567135,15667.891783567135,7.818777,7818.777,7818.777,7818.777,15637.554
nearest_neighbour,g03h_i15_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,15965.348051931509,15965.348051931509,15965.348051931509,0.5706595189221183,0.5706595189221183,0.5706595189221183,1.0,1.0,1.0,0.0,0.0,0.0,0.000499,0.499,0.499,0.499,0.998
nearest_neighbour_2opt,g03h_i15_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,15501.19676216321,15501.19676216321,15501.19676216321,0.5249966471122952,0.5249966471122952,0.5249966471122952,1.6372745490981964,1.6372745490981964,1.6372745490981964,0.6372745490981964,0.6372745490981964,0.6372745490981964,0.0008169999999999999,0.817,0.817,0.817,1.634
nearest_neighbour_2opt_v2,g03h_i15_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,15117.253305753435,15117.253305753435,15117.253305753435,0.48722456456349567,0.48722456456349567,0.48722456456349567,1.68937875751503,1.68937875751503,1.68937875751503,0.6893787575150301,0.6893787575150301,0.6893787575150301,0.000843,0.843,0.843,0.843,1.686
random_insertion,g03h_i15_c500_d3_m5_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,3,500,5,True,10164.741536655823,10164.741536655823,10164.741536655823,0.0,0.0,0.0,2.1983967935871744,2.1983967935871744,2.1983967935871744,1.1983967935871744,1.1983967935871744,1.1983967935871744,0.0010969999999999999,1.097,1.097,1.097,2.194
cheapest_insertion,g03h_i16_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,16077.21427228744,16077.21427228744,16077.21427228744,0.5729099770801159,0.5729099770801159,0.5729099770801159,5.393305439330544,5.393305439330544,5.393305439330544,4.393305439330544,4.393305439330544,4.393305439330544,0.002578,2.578,2.578,2.578,5.156
cheapest_insertion_2opt,g03h_i16_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,15906.587811868041,15906.587811868041,15906.587811868041,0.5562167827616108,0.5562167827616108,0.5562167827616108,6.010460251046025,6.010460251046025,6.010460251046025,5.010460251046025,5.010460251046025,5.010460251046025,0.002873,2.873,2.873,2.873,5.746
cheapest_insertion_tabu,g03h_i16_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,15607.002320457554,15607.002320457554,15607.002320457554,0.5269069159869758,0.5269069159869758,0.5269069159869758,6.920502092050209,6.920502092050209,6.920502092050209,5.920502092050209,5.920502092050209,5.920502092050209,0.0033079999999999997,3.308,3.308,3.308,6.616
cheapest_insertion_vnd,g03h_i16_c500_d2_m4_hard_adversarial,adversarial,1,1,1,1.0,research_group_03_hard,2,500,4,True,14607.666580655437,14607.666580655437,14607.666580655437,0.42913716999951723,0.42913716999951723,0.42913716999951723,15693.043933054394,15693.043933054394,15693.043933054394,15692.043933054394,15692.043933054394,15692.043933054394,7.501275,7501.275,7501.275,7501.275,15002.55
